timestamp,signal,ml_probability,multiplier,strike_distance_pct,recent_move_pct,time_remaining_sec,futures_trend,spread_pct,veto_reason
2026-06-15T21:10:07.817225+00:00,ENTER_NO,0.3573,1.0346,0.0035,0.003084,293,1,0.0211,ml_low_confidence:0.3573
2026-06-15T21:10:08.813137+00:00,ENTER_NO,0.2977,1.013,0.0013,0.000517,292,1,0.0118,ml_low_confidence:0.2977
2026-06-15T21:10:09.813489+00:00,ENTER_NO,0.3293,1.013,0.0013,0.000517,291,0,0.0235,ml_low_confidence:0.3293
2026-06-15T21:10:09.820206+00:00,ENTER_NO,0.3631,1.033,0.0033,0.00292,291,1,0.0386,ml_low_confidence:0.3631
2026-06-15T21:10:10.813640+00:00,ENTER_NO,0.3293,1.013,0.0013,0.000517,290,0,0.0117,ml_low_confidence:0.3293
2026-06-15T21:10:10.815852+00:00,ENTER_NO,0.3631,1.0348,0.0035,0.003098,290,1,0.0274,ml_low_confidence:0.3631
2026-06-15T21:10:11.817576+00:00,ENTER_NO,0.3293,1.013,0.0013,0.000517,289,0,0.0117,ml_low_confidence:0.3293
2026-06-15T21:10:11.820974+00:00,ENTER_NO,0.3631,1.0348,0.0035,0.003098,289,1,0.0252,ml_low_confidence:0.3631
2026-06-15T21:10:25.345246+00:00,ENTER_NO,0.3685,1.0343,0.0034,0.002846,275,1,0.0435,ml_low_confidence:0.3685
2026-06-15T21:10:25.351227+00:00,ENTER_NO,0.2565,1.0122,0.0012,0.000567,275,0,0.0117,ml_low_confidence:0.2565
2026-06-15T21:10:25.356060+00:00,ENTER_NO,0.2565,1.0122,0.0012,0.000567,275,0,0.0235,ml_low_confidence:0.2565
2026-06-15T21:10:25.360766+00:00,ENTER_NO,0.3685,1.0343,0.0034,0.002846,275,1,0.0324,ml_low_confidence:0.3685
2026-06-15T21:10:25.369503+00:00,ENTER_NO,0.3685,1.0343,0.0034,0.002846,275,1,0.0217,ml_low_confidence:0.3685
2026-06-15T21:10:25.374269+00:00,ENTER_NO,0.2565,1.0122,0.0012,0.000567,275,0,0.0118,ml_low_confidence:0.2565
2026-06-15T21:10:25.387971+00:00,ENTER_NO,0.2565,1.0122,0.0012,0.000567,275,0,0.0241,ml_low_confidence:0.2565
2026-06-15T21:10:25.394253+00:00,ENTER_NO,0.3685,1.0343,0.0034,0.002846,275,1,0.0206,ml_low_confidence:0.3685
2026-06-15T21:10:25.398597+00:00,ENTER_NO,0.3685,1.0343,0.0034,0.002846,275,1,0.0184,ml_low_confidence:0.3685
2026-06-15T21:10:25.401757+00:00,ENTER_NO,0.2565,1.0122,0.0012,0.000567,275,0,0.0241,ml_low_confidence:0.2565
2026-06-15T21:10:25.414376+00:00,ENTER_NO,0.3685,1.0343,0.0034,0.002846,275,1,0.0195,ml_low_confidence:0.3685
2026-06-15T21:10:25.419359+00:00,ENTER_NO,0.2565,1.0122,0.0012,0.000567,275,0,0.0241,ml_low_confidence:0.2565
2026-06-15T21:10:25.431146+00:00,ENTER_NO,0.2565,1.0122,0.0012,0.000567,275,0,0.0364,ml_low_confidence:0.2565
2026-06-15T21:10:25.445272+00:00,ENTER_NO,0.2565,1.0122,0.0012,0.000567,275,0,0.0121,ml_low_confidence:0.2565
2026-06-15T21:10:25.449618+00:00,ENTER_NO,0.3685,1.0343,0.0034,0.00295,275,1,0.0033,ml_low_confidence:0.3685
2026-06-15T21:10:25.453116+00:00,ENTER_NO,0.3685,1.0343,0.0034,0.00295,275,1,0.0033,ml_low_confidence:0.3685
2026-06-15T21:10:25.462022+00:00,ENTER_NO,0.2565,1.0122,0.0012,0.000567,275,0,0.0364,ml_low_confidence:0.2565
2026-06-15T21:10:25.477222+00:00,ENTER_NO,0.2565,1.0122,0.0012,0.000567,275,0,0.0364,ml_low_confidence:0.2565
2026-06-15T21:10:25.485685+00:00,ENTER_NO,0.2565,1.0122,0.0012,0.000567,275,0,0.0364,ml_low_confidence:0.2565
2026-06-15T21:10:25.490723+00:00,ENTER_NO,0.3685,1.0343,0.0034,0.00295,275,1,0.031,ml_low_confidence:0.3685
2026-06-15T21:10:25.504406+00:00,ENTER_NO,0.2565,1.0122,0.0012,0.000567,275,0,0.0364,ml_low_confidence:0.2565
2026-06-15T21:10:25.507899+00:00,ENTER_NO,0.3685,1.0343,0.0034,0.00295,275,1,0.0347,ml_low_confidence:0.3685
2026-06-15T21:10:25.520208+00:00,ENTER_NO,0.2565,1.0122,0.0012,0.000567,275,0,0.012,ml_low_confidence:0.2565
2026-06-15T21:10:25.523393+00:00,ENTER_NO,0.3685,1.0343,0.0034,0.00295,275,1,0.0347,ml_low_confidence:0.3685
2026-06-15T21:10:25.814437+00:00,ENTER_NO,0.2506,1.0112,0.0011,0.000468,275,0,0.012,ml_low_confidence:0.2506
2026-06-15T21:10:25.821382+00:00,ENTER_NO,0.4123,1.0268,0.0027,0.002194,275,0,0.0347,ml_low_confidence:0.4123
2026-06-15T21:10:26.817458+00:00,ENTER_NO,0.2506,1.0112,0.0011,0.000468,274,0,0.0359,ml_low_confidence:0.2506
2026-06-15T21:10:26.819857+00:00,ENTER_NO,0.4123,1.0268,0.0027,0.001941,274,0,0.0347,ml_low_confidence:0.4123
2026-06-15T21:10:27.814344+00:00,ENTER_NO,0.2506,1.0112,0.0011,0.000468,273,0,0.012,ml_low_confidence:0.2506
2026-06-15T21:10:28.814027+00:00,ENTER_NO,0.2506,1.0112,0.0011,0.000468,272,0,0.0359,ml_low_confidence:0.2506
2026-06-15T21:10:28.816200+00:00,ENTER_NO,0.4123,1.0268,0.0027,0.001882,272,0,0.0347,ml_low_confidence:0.4123
2026-06-15T21:10:29.815362+00:00,ENTER_NO,0.4123,1.0268,0.0027,0.001882,271,0,0.0347,ml_low_confidence:0.4123
2026-06-15T21:10:29.818653+00:00,ENTER_NO,0.2506,1.0112,0.0011,0.000468,271,0,0.0238,ml_low_confidence:0.2506
2026-06-15T21:10:30.814515+00:00,ENTER_NO,0.4123,1.0268,0.0027,0.001882,270,0,0.046,ml_low_confidence:0.4123
2026-06-15T21:10:31.814757+00:00,ENTER_NO,0.4123,1.0268,0.0027,0.001882,269,0,0.046,ml_low_confidence:0.4123
2026-06-15T21:10:31.819560+00:00,ENTER_NO,0.2506,1.0112,0.0011,0.000468,269,0,0.0238,ml_low_confidence:0.2506
2026-06-15T21:10:32.816739+00:00,ENTER_NO,0.4123,1.0268,0.0027,0.001748,268,0,0.046,ml_low_confidence:0.4123
2026-06-15T21:10:32.820372+00:00,ENTER_NO,0.3504,1.0112,0.0011,0.000286,268,0,0.012,ml_low_confidence:0.3504
2026-06-15T21:10:33.818522+00:00,ENTER_NO,0.4123,1.0268,0.0027,0.001748,267,0,0.046,ml_low_confidence:0.4123
2026-06-15T21:10:33.820942+00:00,ENTER_NO,0.3504,1.0112,0.0011,0.000286,267,0,0.0118,ml_low_confidence:0.3504
2026-06-15T21:10:34.818875+00:00,ENTER_NO,0.4123,1.0238,0.0024,0.001452,266,0,0.0235,ml_low_confidence:0.4123
2026-06-15T21:10:35.817085+00:00,ENTER_NO,0.4123,1.0238,0.0024,0.001452,265,0,0.0599,ml_low_confidence:0.4123
2026-06-15T21:10:36.813663+00:00,ENTER_NO,0.4123,1.023,0.0023,0.001378,264,0,0.0482,ml_low_confidence:0.4123
2026-06-15T21:10:37.816316+00:00,ENTER_NO,0.4123,1.023,0.0023,0.001378,263,0,0.0482,ml_low_confidence:0.4123
2026-06-15T21:10:38.817769+00:00,ENTER_NO,0.2562,1.023,0.0023,0.001378,262,-1,0.0482,ml_low_confidence:0.2562
2026-06-15T21:10:39.818316+00:00,ENTER_NO,0.4123,1.023,0.0023,0.001482,261,0,0.0599,ml_low_confidence:0.4123
2026-06-15T21:10:40.813121+00:00,ENTER_NO,0.4123,1.023,0.0023,0.001482,260,0,0.0482,ml_low_confidence:0.4123
2026-06-15T21:10:41.818830+00:00,ENTER_NO,0.2562,1.022,0.0022,0.001393,259,-1,0.0606,ml_low_confidence:0.2562
2026-06-15T21:10:42.813977+00:00,ENTER_NO,0.2562,1.022,0.0022,0.001378,258,-1,0.0606,ml_low_confidence:0.2562
2026-06-15T21:10:43.815052+00:00,ENTER_NO,0.2562,1.022,0.0022,0.001378,257,-1,0.0606,ml_low_confidence:0.2562
2026-06-15T21:10:44.818211+00:00,ENTER_NO,0.4123,1.0244,0.0024,0.001615,256,0,0.0471,ml_low_confidence:0.4123
2026-06-15T21:10:45.818685+00:00,ENTER_NO,0.4123,1.0244,0.0024,0.001615,255,0,0.0471,ml_low_confidence:0.4123
2026-06-15T21:10:46.814997+00:00,ENTER_NO,0.4123,1.0254,0.0025,0.001467,254,0,0.0465,ml_low_confidence:0.4123
2026-06-15T21:10:48.815208+00:00,ENTER_NO,0.4123,1.026,0.0026,0.001526,252,0,0.0347,ml_low_confidence:0.4123
2026-06-15T21:10:49.817906+00:00,ENTER_NO,0.2562,1.0254,0.0025,0.001467,251,-1,0.046,ml_low_confidence:0.2562
2026-06-15T21:10:50.819486+00:00,ENTER_NO,0.2562,1.0254,0.0025,0.001467,250,-1,0.0578,ml_low_confidence:0.2562
2026-06-15T21:10:51.812894+00:00,ENTER_NO,0.4123,1.0254,0.0025,0.001467,249,0,0.046,ml_low_confidence:0.4123
2026-06-15T21:10:52.817889+00:00,ENTER_NO,0.4123,1.0254,0.0025,0.001467,248,0,0.0578,ml_low_confidence:0.4123
2026-06-15T21:10:53.819323+00:00,ENTER_NO,0.4123,1.0254,0.0025,0.001467,247,0,0.0578,ml_low_confidence:0.4123
2026-06-15T21:10:54.817301+00:00,ENTER_NO,0.4123,1.026,0.0026,0.001526,246,0,0.0571,ml_low_confidence:0.4123
2026-06-15T21:10:55.812522+00:00,ENTER_NO,0.4123,1.026,0.0026,0.001526,245,0,0.0571,ml_low_confidence:0.4123
2026-06-15T21:10:56.817203+00:00,ENTER_NO,0.2562,1.0239,0.0024,0.001318,244,-1,0.0347,ml_low_confidence:0.2562
2026-06-15T21:10:57.817595+00:00,ENTER_NO,0.2562,1.0239,0.0024,0.001318,243,-1,0.0585,ml_low_confidence:0.2562
2026-06-15T21:10:58.817383+00:00,ENTER_NO,0.2562,1.0232,0.0023,0.001244,242,-1,0.0471,ml_low_confidence:0.2562
2026-06-15T21:10:59.814028+00:00,ENTER_NO,0.2562,1.0232,0.0023,0.001511,241,-1,0.0471,ml_low_confidence:0.2562
2026-06-15T21:11:00.818137+00:00,ENTER_NO,0.2562,1.022,0.0022,0.001616,240,-1,0.0238,ml_low_confidence:0.2562
2026-06-15T21:11:01.819957+00:00,ENTER_NO,0.2562,1.0239,0.0024,0.001808,239,-1,0.0471,ml_low_confidence:0.2562
2026-06-15T21:11:02.812860+00:00,ENTER_NO,0.2562,1.0239,0.0024,0.001808,238,-1,0.0585,ml_low_confidence:0.2562
2026-06-15T21:11:03.813791+00:00,ENTER_NO,0.2562,1.0239,0.0024,0.001808,237,-1,0.0465,ml_low_confidence:0.2562
2026-06-15T21:11:04.815016+00:00,ENTER_NO,0.2562,1.0239,0.0024,0.001912,236,-1,0.0578,ml_low_confidence:0.2562
2026-06-15T21:11:05.815612+00:00,ENTER_NO,0.2562,1.0239,0.0024,0.001912,235,-1,0.0578,ml_low_confidence:0.2562
2026-06-15T21:11:06.815033+00:00,ENTER_NO,0.2562,1.0239,0.0024,0.001912,234,-1,0.0578,ml_low_confidence:0.2562
2026-06-15T21:11:07.817235+00:00,ENTER_NO,0.2562,1.0254,0.0025,0.00206,233,-1,0.0571,ml_low_confidence:0.2562
2026-06-15T21:11:07.820652+00:00,ENTER_NO,0.2493,1.0109,0.0011,0.000374,233,0,0.023,ml_low_confidence:0.2493
2026-06-15T21:11:08.816485+00:00,ENTER_NO,0.2432,1.0114,0.0011,0.000424,232,0,0.0113,ml_low_confidence:0.2432
2026-06-15T21:11:08.819139+00:00,ENTER_NO,0.2562,1.0254,0.0025,0.00206,232,-1,0.0455,ml_low_confidence:0.2562
2026-06-15T21:11:09.813604+00:00,ENTER_NO,0.2864,1.0254,0.0025,0.00206,231,-1,0.0455,ml_low_confidence:0.2864
2026-06-15T21:11:09.815853+00:00,ENTER_NO,0.3613,1.0122,0.0012,0.000501,231,0,0.0113,ml_low_confidence:0.3613
2026-06-15T21:11:10.815026+00:00,ENTER_NO,0.3613,1.0122,0.0012,0.000501,230,0,0.0227,ml_low_confidence:0.3613
2026-06-15T21:11:10.820029+00:00,ENTER_NO,0.2864,1.0284,0.0028,0.001971,230,-1,0.044,ml_low_confidence:0.2864
2026-06-15T21:11:11.818414+00:00,ENTER_NO,0.2864,1.0278,0.0028,0.001822,229,-1,0.0335,ml_low_confidence:0.2864
2026-06-15T21:11:12.816169+00:00,ENTER_NO,0.2864,1.0284,0.0028,0.001748,228,-1,0.0331,ml_low_confidence:0.2864
2026-06-15T21:11:13.813120+00:00,ENTER_NO,0.2864,1.0284,0.0028,0.001748,227,-1,0.0396,ml_low_confidence:0.2864
2026-06-15T21:11:14.815095+00:00,ENTER_NO,0.2864,1.0293,0.0029,0.001837,226,-1,0.044,ml_low_confidence:0.2864
2026-06-15T21:11:15.819085+00:00,ENTER_NO,0.2812,1.029,0.0029,0.001807,225,-1,0.044,ml_low_confidence:0.2812
2026-06-15T21:11:16.818058+00:00,ENTER_NO,0.2812,1.0269,0.0027,0.0016,224,-1,0.0335,ml_low_confidence:0.2812
2026-06-15T21:11:16.820729+00:00,ENTER_NO,0.3799,1.0124,0.0012,0.000286,224,0,0.0335,ml_low_confidence:0.3799
2026-06-15T21:11:17.812676+00:00,ENTER_NO,0.2812,1.0232,0.0023,0.00123,223,-1,0.0233,ml_low_confidence:0.2812
2026-06-15T21:11:17.819908+00:00,ENTER_NO,0.3883,1.0124,0.0012,0.000319,223,0,0.0449,ml_low_confidence:0.3883
2026-06-15T21:11:18.817547+00:00,ENTER_NO,0.3883,1.0124,0.0012,0.000319,222,0,0.0335,ml_low_confidence:0.3883
2026-06-15T21:11:18.819789+00:00,ENTER_NO,0.2812,1.022,0.0022,0.001111,222,-1,0.0233,ml_low_confidence:0.2812
2026-06-15T21:11:19.813535+00:00,ENTER_NO,0.2812,1.0227,0.0023,0.001185,221,-1,0.0471,ml_low_confidence:0.2812
2026-06-15T21:11:19.819920+00:00,ENTER_NO,0.3883,1.0124,0.0012,0.000319,221,0,0.0335,ml_low_confidence:0.3883
2026-06-15T21:11:20.815129+00:00,ENTER_NO,0.3883,1.0124,0.0012,0.000319,220,0,0.0335,ml_low_confidence:0.3883
2026-06-15T21:11:20.817474+00:00,ENTER_NO,0.2812,1.0227,0.0023,0.001185,220,-1,0.0471,ml_low_confidence:0.2812
2026-06-15T21:11:21.813651+00:00,ENTER_NO,0.3883,1.0124,0.0012,0.000319,219,0,0.0335,ml_low_confidence:0.3883
2026-06-15T21:11:21.816060+00:00,ENTER_NO,0.1996,1.0186,0.0019,0.00077,219,-1,0.0124,ml_low_confidence:0.1996
2026-06-15T21:11:22.816597+00:00,ENTER_NO,0.207,1.0186,0.0019,0.00077,218,-1,0.0247,ml_low_confidence:0.2070
2026-06-15T21:11:22.820351+00:00,ENTER_NO,0.3739,1.0129,0.0013,0.000501,218,0,0.0187,ml_low_confidence:0.3739
2026-06-15T21:11:23.813262+00:00,ENTER_NO,0.2685,1.0193,0.0019,0.000844,217,-1,0.0368,ml_low_confidence:0.2685
2026-06-15T21:11:23.819341+00:00,ENTER_NO,0.3449,1.014,0.0014,0.000644,217,0,0.0288,ml_low_confidence:0.3449
2026-06-15T21:11:24.813254+00:00,ENTER_NO,0.3449,1.014,0.0014,0.000644,216,0,0.0154,ml_low_confidence:0.3449
2026-06-15T21:11:24.818570+00:00,ENTER_NO,0.2389,1.0189,0.0019,0.0008,216,-1,0.0368,ml_low_confidence:0.2389
2026-06-15T21:11:25.815099+00:00,ENTER_NO,0.2905,1.0186,0.0019,0.000933,215,-1,0.0368,ml_low_confidence:0.2905
2026-06-15T21:11:25.819222+00:00,ENTER_NO,0.3449,1.014,0.0014,0.000644,215,0,0.0306,ml_low_confidence:0.3449
2026-06-15T21:11:26.815902+00:00,ENTER_NO,0.1809,1.0137,0.0014,0.000593,214,-1,0.0278,ml_low_confidence:0.1809
2026-06-15T21:11:27.816631+00:00,ENTER_NO,0.207,1.0153,0.0015,0.000756,213,-1,0.0671,ml_low_confidence:0.2070
2026-06-15T21:11:28.817623+00:00,ENTER_NO,0.2905,1.0162,0.0016,0.000889,212,-1,0.0662,ml_low_confidence:0.2905
2026-06-15T21:11:29.813091+00:00,ENTER_NO,0.2708,1.0162,0.0016,0.000874,211,-1,0.0526,ml_low_confidence:0.2708
2026-06-15T21:11:30.812879+00:00,ENTER_NO,0.2708,1.0162,0.0016,0.000919,210,-1,0.0526,ml_low_confidence:0.2708
2026-06-15T21:11:31.821620+00:00,ENTER_NO,0.1914,1.0162,0.0016,0.000756,209,-1,0.0526,ml_low_confidence:0.1914
2026-06-15T21:11:32.815645+00:00,ENTER_NO,0.1838,1.0162,0.0016,0.000696,208,-1,0.0654,ml_low_confidence:0.1838
2026-06-15T21:11:33.819070+00:00,ENTER_NO,0.1838,1.0162,0.0016,0.000696,207,-1,0.0654,ml_low_confidence:0.1838
2026-06-15T21:11:34.816814+00:00,ENTER_NO,0.1838,1.0162,0.0016,0.000696,206,-1,0.0526,ml_low_confidence:0.1838
2026-06-15T21:11:35.813475+00:00,ENTER_NO,0.2016,1.0177,0.0018,0.000845,205,-1,0.0637,ml_low_confidence:0.2016
2026-06-15T21:11:36.819694+00:00,ENTER_NO,0.1522,1.0171,0.0017,0.000785,204,-1,0.0513,ml_low_confidence:0.1522
2026-06-15T21:11:37.814906+00:00,ENTER_NO,0.1522,1.0171,0.0017,0.000785,203,-1,0.0637,ml_low_confidence:0.1522
2026-06-15T21:11:38.814334+00:00,ENTER_NO,0.1522,1.0171,0.0017,0.000785,202,-1,0.0637,ml_low_confidence:0.1522
2026-06-15T21:11:39.814971+00:00,ENTER_NO,0.2016,1.0177,0.0018,0.000845,201,-1,0.0629,ml_low_confidence:0.2016
2026-06-15T21:11:40.815946+00:00,ENTER_NO,0.3764,1.0186,0.0019,0.001186,200,0,0.0244,ml_low_confidence:0.3764
2026-06-15T21:11:40.820347+00:00,ENTER_NO,0.2527,1.0181,0.0018,0.000523,200,1,0.0179,ml_low_confidence:0.2527
2026-06-15T21:11:41.817785+00:00,ENTER_NO,0.3764,1.0184,0.0018,0.001171,199,0,0.05,ml_low_confidence:0.3764
2026-06-15T21:11:41.820384+00:00,ENTER_NO,0.2527,1.0181,0.0018,0.000523,199,1,0.0179,ml_low_confidence:0.2527
2026-06-15T21:11:42.812382+00:00,ENTER_NO,0.2527,1.0181,0.0018,0.000523,198,1,0.0179,ml_low_confidence:0.2527
2026-06-15T21:11:42.818386+00:00,ENTER_NO,0.3764,1.0186,0.0019,0.001186,198,0,0.0613,ml_low_confidence:0.3764
2026-06-15T21:11:43.813754+00:00,ENTER_NO,0.1657,1.0174,0.0017,0.000446,197,1,0.0158,ml_low_confidence:0.1657
2026-06-15T21:11:43.818750+00:00,ENTER_NO,0.2197,1.0186,0.0019,0.001186,197,-1,0.0613,ml_low_confidence:0.2197
2026-06-15T21:11:44.812145+00:00,ENTER_NO,0.1657,1.0174,0.0017,0.000446,196,1,0.0148,ml_low_confidence:0.1657
2026-06-15T21:11:44.814650+00:00,ENTER_NO,0.2197,1.0186,0.0019,0.0012,196,-1,0.0488,ml_low_confidence:0.2197
2026-06-15T21:11:45.812488+00:00,ENTER_NO,0.2757,1.0174,0.0017,0.000495,195,1,0.0179,ml_low_confidence:0.2757
2026-06-15T21:11:45.816406+00:00,ENTER_NO,0.2197,1.0186,0.0019,0.0012,195,-1,0.0488,ml_low_confidence:0.2197
2026-06-15T21:11:46.818462+00:00,ENTER_NO,0.3764,1.021,0.0021,0.001438,194,0,0.0585,ml_low_confidence:0.3764
2026-06-15T21:11:47.820415+00:00,ENTER_NO,0.3764,1.0265,0.0026,0.001823,193,0,0.0295,ml_low_confidence:0.3764
2026-06-15T21:11:48.817820+00:00,ENTER_NO,0.3483,1.0273,0.0027,0.001852,192,0,0.0228,ml_low_confidence:0.3483
2026-06-15T21:11:49.816482+00:00,ENTER_NO,0.3483,1.0273,0.0027,0.001912,191,0,0.0195,ml_low_confidence:0.3483
2026-06-15T21:11:50.815676+00:00,ENTER_NO,0.3483,1.0265,0.0026,0.001823,190,0,0.0331,ml_low_confidence:0.3483
2026-06-15T21:11:51.813054+00:00,ENTER_NO,0.3483,1.0265,0.0026,0.001823,189,0,0.0331,ml_low_confidence:0.3483
2026-06-15T21:11:52.815648+00:00,ENTER_NO,0.3483,1.0265,0.0026,0.001823,188,0,0.044,ml_low_confidence:0.3483
2026-06-15T21:11:53.815330+00:00,ENTER_NO,0.3483,1.0265,0.0026,0.001734,187,0,0.0272,ml_low_confidence:0.3483
2026-06-15T21:11:54.815949+00:00,ENTER_NO,0.3483,1.0265,0.0026,0.001734,186,0,0.0222,ml_low_confidence:0.3483
2026-06-15T21:11:55.819259+00:00,ENTER_NO,0.3483,1.0265,0.0026,0.001734,185,0,0.044,ml_low_confidence:0.3483
2026-06-15T21:11:56.818687+00:00,ENTER_NO,0.3483,1.0265,0.0026,0.001734,184,0,0.0272,ml_low_confidence:0.3483
2026-06-15T21:11:57.816327+00:00,ENTER_NO,0.3483,1.0284,0.0028,0.001926,183,0,0.0248,ml_low_confidence:0.3483
2026-06-15T21:11:58.817558+00:00,ENTER_NO,0.3285,1.0293,0.0029,0.002015,182,1,0.0224,ml_low_confidence:0.3285
2026-06-15T21:11:59.814018+00:00,ENTER_NO,0.3285,1.0311,0.0031,0.002505,181,1,0.0106,ml_low_confidence:0.3285
2026-06-15T21:12:00.816495+00:00,ENTER_NO,0.3285,1.0293,0.0029,0.002401,180,1,0.0245,ml_low_confidence:0.3285
2026-06-15T21:12:01.819723+00:00,ENTER_NO,0.353,1.0272,0.0027,0.002223,179,0,0.0248,ml_low_confidence:0.3530
2026-06-15T21:12:02.818147+00:00,ENTER_NO,0.353,1.0238,0.0024,0.00209,178,0,0.0331,ml_low_confidence:0.3530
2026-06-15T21:12:03.814304+00:00,ENTER_NO,0.353,1.0238,0.0024,0.00209,177,0,0.0331,ml_low_confidence:0.3530
2026-06-15T21:12:04.818631+00:00,ENTER_NO,0.353,1.0229,0.0023,0.002031,176,0,0.0449,ml_low_confidence:0.3530
2026-06-15T21:12:05.812952+00:00,ENTER_NO,0.2874,1.0229,0.0023,0.002239,175,0,0.0405,ml_low_confidence:0.2874
2026-06-15T21:12:06.815561+00:00,ENTER_NO,0.2874,1.0238,0.0024,0.002328,174,0,0.0444,ml_low_confidence:0.2874
2026-06-15T21:12:07.814468+00:00,ENTER_NO,0.2874,1.0238,0.0024,0.002328,173,0,0.0331,ml_low_confidence:0.2874
2026-06-15T21:12:08.820759+00:00,ENTER_NO,0.2762,1.0232,0.0023,0.002432,172,0,0.0353,ml_low_confidence:0.2762
2026-06-15T21:12:09.815576+00:00,ENTER_NO,0.2762,1.0229,0.0023,0.002403,171,0,0.0444,ml_low_confidence:0.2762
2026-06-15T21:12:10.815192+00:00,ENTER_NO,0.1671,1.0208,0.0021,0.002195,170,-1,0.0343,ml_low_confidence:0.1671
2026-06-15T21:12:12.820401+00:00,ENTER_NO,0.1671,1.0208,0.0021,0.002195,168,-1,0.0343,ml_low_confidence:0.1671
2026-06-15T21:12:13.816509+00:00,ENTER_NO,0.1671,1.0208,0.0021,0.002195,167,-1,0.0449,ml_low_confidence:0.1671
2026-06-15T21:12:14.815154+00:00,ENTER_NO,0.1671,1.0208,0.0021,0.002195,166,-1,0.0449,ml_low_confidence:0.1671
2026-06-15T21:12:15.814273+00:00,ENTER_NO,0.1671,1.0208,0.0021,0.002195,165,-1,0.0449,ml_low_confidence:0.1671
2026-06-15T21:12:16.819050+00:00,ENTER_NO,0.2762,1.0208,0.0021,0.002195,164,0,0.0449,ml_low_confidence:0.2762
2026-06-15T21:12:17.815124+00:00,ENTER_NO,0.2762,1.0182,0.0018,0.001928,163,0,0.0235,ml_low_confidence:0.2762
2026-06-15T21:12:18.818192+00:00,ENTER_NO,0.2762,1.0182,0.0018,0.001928,162,0,0.0471,ml_low_confidence:0.2762
2026-06-15T21:12:19.819586+00:00,ENTER_NO,0.2762,1.0199,0.002,0.002106,161,0,0.0347,ml_low_confidence:0.2762
2026-06-15T21:12:20.821719+00:00,ENTER_NO,0.2762,1.0208,0.0021,0.002195,160,0,0.0449,ml_low_confidence:0.2762
2026-06-15T21:12:21.817077+00:00,ENTER_NO,0.3496,1.0208,0.0021,0.002329,159,0,0.0449,ml_low_confidence:0.3496
2026-06-15T21:12:22.815008+00:00,ENTER_NO,0.3496,1.0216,0.0022,0.002403,158,0,0.0444,ml_low_confidence:0.3496
2026-06-15T21:12:24.820721+00:00,ENTER_NO,0.3496,1.0201,0.002,0.002255,156,0,0.0416,ml_low_confidence:0.3496
2026-06-15T21:12:25.815649+00:00,ENTER_NO,0.3574,1.0201,0.002,0.002255,155,0,0.0416,ml_low_confidence:0.3574
2026-06-15T21:12:26.813873+00:00,ENTER_NO,0.3153,1.0201,0.002,0.002255,154,1,0.0339,ml_low_confidence:0.3153
2026-06-15T21:12:27.817784+00:00,ENTER_NO,0.3574,1.0201,0.002,0.002255,153,0,0.0449,ml_low_confidence:0.3574
2026-06-15T21:12:28.815375+00:00,ENTER_NO,0.3574,1.0201,0.002,0.002255,152,0,0.0449,ml_low_confidence:0.3574
2026-06-15T21:12:29.812990+00:00,ENTER_NO,0.4841,1.0201,0.002,0.002448,151,0,0.0449,ml_low_confidence:0.4841
2026-06-15T21:12:30.819459+00:00,ENTER_NO,0.4841,1.0176,0.0018,0.002196,150,0,0.0235,ml_low_confidence:0.4841
2026-06-15T21:12:31.818083+00:00,ENTER_NO,0.4841,1.0184,0.0018,0.002285,149,0,0.046,ml_low_confidence:0.4841
2026-06-15T21:12:32.817613+00:00,ENTER_NO,0.4841,1.0184,0.0018,0.002285,148,0,0.046,ml_low_confidence:0.4841
2026-06-15T21:12:33.819996+00:00,ENTER_NO,0.4841,1.0184,0.0018,0.002538,147,0,0.0455,ml_low_confidence:0.4841
2026-06-15T21:12:34.813950+00:00,ENTER_NO,0.4841,1.0184,0.0018,0.002538,146,0,0.0455,ml_low_confidence:0.4841
2026-06-15T21:12:35.814482+00:00,ENTER_NO,0.4841,1.0184,0.0018,0.002597,145,0,0.0532,ml_low_confidence:0.4841
2026-06-15T21:12:36.814478+00:00,ENTER_NO,0.4481,1.0184,0.0018,0.002597,144,0,0.0488,ml_low_confidence:0.4481
2026-06-15T21:12:37.820060+00:00,ENTER_NO,0.4481,1.0184,0.0018,0.002597,143,0,0.0405,ml_low_confidence:0.4481
2026-06-15T21:12:38.819979+00:00,ENTER_NO,0.4481,1.0184,0.0018,0.002791,142,0,0.0416,ml_low_confidence:0.4481
2026-06-15T21:12:39.817873+00:00,ENTER_NO,0.384,1.0184,0.0018,0.002791,141,0,0.0394,ml_low_confidence:0.3840
2026-06-15T21:12:40.817421+00:00,ENTER_NO,0.384,1.0176,0.0018,0.002851,140,0,0.0343,ml_low_confidence:0.3840
2026-06-15T21:12:41.815986+00:00,ENTER_NO,0.384,1.0176,0.0018,0.00291,139,0,0.0343,ml_low_confidence:0.3840
2026-06-15T21:12:42.819038+00:00,ENTER_NO,0.384,1.0176,0.0018,0.003297,138,0,0.0477,ml_low_confidence:0.3840
2026-06-15T21:12:43.816734+00:00,ENTER_NO,0.384,1.0155,0.0015,0.003089,137,0,0.0355,ml_low_confidence:0.3840
2026-06-15T21:12:44.815947+00:00,ENTER_NO,0.2136,1.013,0.0013,0.002628,136,-1,0.0127,ml_low_confidence:0.2136
